"Gene","Module","p","p.adj","coef","AUC"
"ADAM15","unassigned",0.366614600098006,0.731374071779908,0.00810621684679268,0.536068376068376
"BMPER","unassigned",0.422770327966881,0.765657361148414,0.298801250524109,0.536068376068376
"CNIH4","M19",0.577375279407468,0.845917485503996,0.0177214708238054,0.536068376068376
"CPEB1","M8",0.367799790306666,0.731935211782557,0.677986256331385,0.536068376068376
"GLIS1","unassigned",0.708776662875047,0.902726505432952,-0.219882637700469,0.536068376068376
"LNP1","unassigned",0.426884488848705,0.767413194872535,-0.619063594018037,0.536068376068376
"NDRG4","M10",0.739959391303177,0.915617691877306,-0.0733191340892763,0.536068376068376
"PCAT5","M14",0.366826537429759,0.731583631398883,-4.98465525532647,0.536068376068376
"PPP1R3E","unassigned",0.221747415278756,0.613169201399543,-0.0955280774984163,0.536068376068376
"PSEN2","unassigned",0.824494491701212,0.944710418346635,-0.0200355893162534,0.536068376068376
"RABEPK","unassigned",0.28597967253305,0.669697789321292,0.118880022165709,0.536068376068376
"SMAD7","unassigned",0.147885249402523,0.531745482296342,0.0799096616533104,0.536068376068376
"STARD4-AS1","unassigned",0.331794713663052,0.706699344215481,0.245268700506926,0.536068376068376
"ZNF853","M8",0.643995026616677,0.875343156031811,-0.227998863816573,0.536068376068376
"AF131215.2","unassigned",0.456141061221215,0.782281430088123,-0.160462692536533,0.535982905982906
"ADNP-AS1","unassigned",0.360009374566245,0.727026330583922,-0.339120926012147,0.535897435897436
"AKR1D1","unassigned",0.744380494133747,0.916999837987523,-0.273774069474364,0.535897435897436
"ANKFY1","M38",0.451695710969107,0.779500874702385,-0.0302564178105364,0.535897435897436
"CDIP1","unassigned",0.672264119013109,0.886408671641344,-0.0384657808679723,0.535897435897436
"CEACAM19","unassigned",0.385923291938985,0.743717697402731,0.136482409708799,0.535897435897436
"CELF2","M23",0.397591622984781,0.750652722317881,-0.0373163144104324,0.535897435897436
"CHGB","unassigned",0.343131493793409,0.715549449560054,0.0250856591896984,0.535897435897436
"GCNT3","M20",0.524572232890332,0.818292093880891,-0.00132666049099233,0.535897435897436
"GEMIN6","unassigned",0.286908483893293,0.67026388118507,0.170092180360699,0.535897435897436
"GPR171","M6",0.187273005631001,0.576607149062755,-0.0795104026804902,0.535897435897436
"GSN","M8",0.474418729134957,0.79193288234694,0.00157401848699309,0.535897435897436
"IGFBP6","M10",0.738677087596962,0.915094950904574,0.0108962483579441,0.535897435897436
"MRPL45","M20",0.258374968748603,0.64578946607856,0.0639403351524207,0.535897435897436
"NAGLU","unassigned",0.854048866709813,0.95536336831806,-0.00961441385753902,0.535897435897436
"ORC1","unassigned",0.854631611995758,0.955569384787089,-0.0282346829789177,0.535897435897436
"PKD2","M9",0.312649311813198,0.68979015592831,-0.0961960189919531,0.535897435897436
"PPIL1","unassigned",0.281194749664859,0.664250958042233,-0.0530362571468481,0.535897435897436
"PROM2","M16",0.445396196536663,0.776714746136724,0.0285689902177698,0.535897435897436
"PSMB7","M28",0.30868243730812,0.686515622449963,0.0132415458354838,0.535897435897436
"SLC6A16","unassigned",0.471702380139834,0.790776170441518,-0.21554977039254,0.535897435897436
"STRN4","unassigned",0.531494835791655,0.821683260646199,-0.0183495577450671,0.535897435897436
"STXBP4","unassigned",0.334833032260589,0.70882360526137,-0.391195633332841,0.535897435897436
"VSIG10L","unassigned",0.49599181398931,0.803121134328274,0.500603853408558,0.535897435897436
"ZBED6CL","unassigned",0.379434021705455,0.739151288396361,-0.138303754476996,0.535897435897436
"SAYSD1","unassigned",0.416861796651267,0.761688576255771,0.101723654679903,0.535811965811966
"CST6","unassigned",0.776985929199725,0.927811740764143,-0.339531988384834,0.535811965811966
"PRORSD1P","unassigned",0.960208407534037,0.988957892520357,0.0244438241021852,0.535811965811966
"SLC22A9","unassigned",0.477144865904206,0.792520853459455,5.94104348061102,0.535811965811966
"BLZF1","unassigned",0.459651002551437,0.783801272228474,-0.0471726833198808,0.535726495726496
"CAPZB","M31",0.246214725889927,0.635266936011227,0.00586370763207971,0.535726495726496
"CELF1","M35",0.383206836864438,0.742667686079708,-0.0229890403246486,0.535726495726496
"DRAP1","unassigned",0.197968832738139,0.588900178214886,0.0313269617075707,0.535726495726496
"EML4","unassigned",0.606678894072721,0.860221408227632,-0.0130098397070672,0.535726495726496
"FCMR","M6",0.805699918768505,0.937330825490036,-0.00279632160757266,0.535726495726496
"KDM1B","unassigned",0.41104200697179,0.758628252093804,0.0280997028629425,0.535726495726496
"KIDINS220","unassigned",0.537546009911393,0.823670334756313,-0.0254029058335113,0.535726495726496
"KLF9","M9",0.442170970778163,0.774923954615766,0.0305446844552587,0.535726495726496
"LRRC74B","unassigned",0.302021542432854,0.681162720094501,-2.76369390739058,0.535726495726496
"LYSMD2","M20",0.610973900823964,0.862039762567039,-0.0317043227627319,0.535726495726496
"SIPA1","M6",0.800835333511374,0.935945797149479,-0.00432415722847127,0.535726495726496
"TANC2","unassigned",0.602367391920885,0.858430387988467,-0.124688831516678,0.535726495726496
"TMEM62","unassigned",0.556343001506689,0.832949210381534,-0.0259699037868065,0.535726495726496
"YIPF3","unassigned",0.461357239329756,0.784680755252161,0.0107767179602359,0.535726495726496
"ZNF292","unassigned",0.42825389637106,0.767953778888537,-0.0676673820663788,0.535726495726496
"EPB41L3","M11",0.294891238630764,0.676712645783002,0.0297859307101043,0.535726495726496
"FLCN","unassigned",0.534955648123065,0.823174066900022,0.0252051202626666,0.535726495726496
"POTEG","M14",0.339389152196549,0.712213945043792,-17.7438354080631,0.535726495726496
"RN7SL810P","unassigned",0.192131135403426,0.582117286258531,1.44690437783684,0.535726495726496
"TUBA1B","M29",0.597871830101534,0.856931187807909,-0.000771200066164628,0.535726495726496
"DNAH17-AS1","M14",0.882420768752104,0.964850608133611,0.482728700648263,0.535641025641026
"DVL1","unassigned",0.537436096357391,0.823670334756313,-0.0200071433309979,0.535641025641026
"LINC01499","unassigned",0.363850499777919,0.729419455361524,-1.29632531211499,0.535641025641026
"AHI1","unassigned",0.592279231901006,0.854456397955934,0.0291142672919361,0.535555555555556
"ANKRA2","unassigned",0.455804605515501,0.78198437707669,-0.031481770400473,0.535555555555556
"C3","M3",0.763944894939634,0.924530328447972,-0.000731504263003069,0.535555555555556
"GIGYF2","M38",0.485151462651077,0.796591936938818,-0.0295036433653943,0.535555555555556
"KLK2","unassigned",0.619489590274079,0.865042488866779,-0.39053981586305,0.535555555555556
"LGALS9C","M20",0.51620324635486,0.814442747973591,-0.00792833511520271,0.535555555555556
"LINC00933","unassigned",0.267636457286486,0.653830463514505,-0.65620257581507,0.535555555555556
"LINC01425","unassigned",0.54002876861257,0.825491158362537,2.56484069874208,0.535555555555556
"MED26","M6",0.782781824044007,0.929045594253373,-0.0777756546727445,0.535555555555556
"MLH3","unassigned",0.462008333193733,0.784994565739375,0.0756516195840591,0.535555555555556
"MYO7B","M20",0.478446464818874,0.793122316280635,0.00816506906844343,0.535555555555556
"MZF1-AS1","unassigned",0.575502010026693,0.844944889877948,0.24180129961606,0.535555555555556
"ORC3","unassigned",0.474195117665144,0.791786671145321,-0.0659087006143137,0.535555555555556
"PARP3","M11",0.965361635927921,0.99003948901802,-0.00198333718729898,0.535555555555556
"RAB11A","M19",0.442560323609103,0.7751264917863,0.00315982557167764,0.535555555555556
"SYCP2","unassigned",0.195064715596932,0.586025751931027,-0.443129944457671,0.535555555555556
"TRMT13","unassigned",0.31626710682612,0.692170074979686,-0.0863452691687923,0.535555555555556
"ZNF558","unassigned",0.706085258393877,0.90106880802516,0.0406054367996108,0.535555555555556
"CAMKMT","unassigned",0.367793299744225,0.731935211782557,0.154028596106663,0.535470085470085
"FRG1JP","unassigned",0.510330154625735,0.810591331776324,0.401425790920167,0.535470085470085
"RNU6-195P","unassigned",0.627155704233649,0.868170113640768,-0.0355891359758642,0.535470085470085
"RPL23AP7","unassigned",0.701558373245331,0.899256813504915,0.0738127144594523,0.535470085470085
"JMJD7-PLA2G4B","unassigned",0.799566817231615,0.935570169140357,0.0377772901442577,0.535384615384615
"RNY1P16","unassigned",0.131239254094177,0.511605275079058,0.103457052461615,0.535384615384615
"ATP1B2","M8",0.357077790213063,0.724735965698428,0.377492112193207,0.535384615384615
"C2orf50","unassigned",0.356908489476622,0.724584676993919,-2.62924843045459,0.535384615384615
"C4B","M20",0.626649379103594,0.868170113640768,-0.00301518005607197,0.535384615384615
"CCDC92","M27",0.522409080083984,0.817426171773998,-0.0526689369586958,0.535384615384615
"COPS3","M30",0.378791148540657,0.739033371024487,0.0293147392670131,0.535384615384615
"DMPK","M8",0.330493044487634,0.705305431780981,-0.0526160411679412,0.535384615384615
"DYNC2H1","M2",0.437150884970772,0.772613453901819,-0.24204161719897,0.535384615384615
"INSR","M24",0.760411358857219,0.923297720155661,-0.0163338959147715,0.535384615384615
"LAMP5","M6",0.464113740091116,0.787017176463585,-0.117751820331938,0.535384615384615
"LINC00540","unassigned",0.808008756993369,0.937334949940334,0.125411420975967,0.535384615384615
"LINC01353","unassigned",0.440048120038534,0.773692242179013,-0.271762886551518,0.535384615384615
"MPP7","unassigned",0.355452286273982,0.724076397814673,0.0935127529191667,0.535384615384615
"MTF2","M6",0.431411532574389,0.770113372073271,-0.0588129740156338,0.535384615384615
"NEK7","unassigned",0.31954065421862,0.695417522913216,-0.0413893889713062,0.535384615384615
"PCDHB13","unassigned",0.396808964662873,0.750321795865696,-1.11634370387833,0.535384615384615
"PPM1A","M24",0.481663861093782,0.794830409214614,0.0158707125997098,0.535384615384615
"RN7SL737P","unassigned",0.563421232030517,0.837306554289563,0.188466264591438,0.535384615384615
"RPGRIP1L","unassigned",0.38775146656526,0.745123408529876,-0.226210578333031,0.535384615384615
"RPL13AP25","unassigned",0.520158844438784,0.816420560130696,0.275087726130298,0.535384615384615
"RPL7AP6","unassigned",0.837648190048826,0.949259631684261,0.17346611953834,0.535384615384615
"TBC1D24","unassigned",0.49510916134942,0.802460408505395,0.235788792225045,0.535384615384615
"TMEM11","M17",0.365375805863683,0.730788762683975,0.054845788372822,0.535384615384615
"TRIP11","unassigned",0.371920645335886,0.734340795206131,-0.043277458756832,0.535384615384615
"XPO6","M31",0.935412609551977,0.981381141694951,-0.00151193532179058,0.535384615384615
"ARSG","unassigned",0.834001852207068,0.948353742462578,-0.0529960111921908,0.535299145299145
"SOX11","unassigned",0.147725335973173,0.531745482296342,33.8178520903454,0.535299145299145
"ARHGAP18","unassigned",0.59285684100971,0.854576431426017,-0.040029709990296,0.535213675213675
"CD200","unassigned",0.473354293441953,0.791571167871966,-0.0498552511510309,0.535213675213675
"CD7","M6",0.620639239411128,0.865955227286386,-0.0117899174732293,0.535213675213675
"CELF2-AS1","M6",0.259997567438417,0.647178211276518,-1.08323981515115,0.535213675213675
"CEP95","unassigned",0.51364914285887,0.813010646237989,0.0236693903032615,0.535213675213675
"GPC6","M8",0.795376872225995,0.933568663219629,-0.0342745816263594,0.535213675213675
"HIP1R","unassigned",0.439845634949096,0.773612918061704,0.0252507829259116,0.535213675213675
"KIAA1614","M8",0.604239355119274,0.859307664563715,-0.28456957475172,0.535213675213675
"MAX","unassigned",0.251143105280144,0.639083713264931,0.0340786245235745,0.535213675213675
"MIR4697HG","M8",0.525295138096439,0.818439798569258,-0.401804878684856,0.535213675213675
"MS4A1","M6",0.563549503922487,0.837306554289563,-0.00191543350746668,0.535213675213675
"NCAPD3","unassigned",0.333103929920059,0.707611368981518,-0.0511156231546288,0.535213675213675
"P2RY14","unassigned",0.587318658391945,0.851096213557963,-0.0503610348460574,0.535213675213675
"PLEKHA5","unassigned",0.459509229465635,0.783634839945192,0.0636184455047071,0.535213675213675
"RAPGEF6","unassigned",0.470590650033193,0.790776170441518,-0.0505620672800531,0.535213675213675
"SAC3D1","unassigned",0.420673625076558,0.76444627449257,0.097277257010788,0.535213675213675
"SAMD9","unassigned",0.474238565428265,0.791786671145321,-0.0180584774203042,0.535213675213675
"SIRPG-AS1","unassigned",0.582756770182181,0.848393349778268,-0.214676148674344,0.535213675213675
"SIX5","M10",0.508500105106678,0.809450463833268,-0.0940436205484673,0.535213675213675
"TRIM34","unassigned",0.441443483878363,0.774490590139047,0.0943710163149379,0.535213675213675
"USP44","unassigned",0.320427023780111,0.695900540337111,1.33790026781017,0.535213675213675
"WDR97","unassigned",0.275699806723828,0.661006418772398,-0.810336997483302,0.535213675213675
"RN7SL230P","unassigned",0.17326825964197,0.559002035698889,-1.14175337589114,0.535213675213675
"A1BG-AS1","unassigned",0.604436556218645,0.859377274165313,-0.137830070723091,0.535128205128205
"CELF5","unassigned",0.566460451645713,0.839072795578741,-0.813590902272145,0.535128205128205
"FP325318.1","unassigned",0.137380143980997,0.519116269633156,-0.283154580416917,0.535128205128205
"H2BFS","unassigned",0.562961510035699,0.837306554289563,0.0725154988055332,0.535128205128205
"TMEM186","M20",0.321651743208159,0.696925204721048,0.137322878085722,0.535128205128205
"ACAT2","M20",0.673150811805282,0.886721751725387,-0.00759906251646505,0.535042735042735
"ACSBG1","unassigned",0.869795765122115,0.960305436542633,0.209483610435861,0.535042735042735
"ADAMTSL4-AS1","unassigned",0.24645275145575,0.635434897203729,-0.387471663210266,0.535042735042735
"APOLD1","M20",0.288898299346032,0.672088215145287,-0.083469438397984,0.535042735042735
"ATL3","unassigned",0.554131204046217,0.832382923962985,-0.0353773668846669,0.535042735042735
"AURKB","M34",0.788072277312734,0.930581087561479,-0.00863961347452899,0.535042735042735
"C5orf66","unassigned",0.721682494929767,0.90760269833761,-0.0594873901297211,0.535042735042735
"ELK1","unassigned",0.36646105570388,0.731149976298081,-0.0676185161778097,0.535042735042735
"F8A1","unassigned",0.504127075036769,0.807121959951928,-0.0230592364594552,0.535042735042735
"FBXO7","M14",0.287066200385875,0.670454881646028,0.0293570709626234,0.535042735042735
"G6PD","unassigned",0.942664890990328,0.983812386009984,-0.00312212601102861,0.535042735042735
"GRB7","M20",0.170885197376323,0.556746486352329,0.0810015355885637,0.535042735042735
"HLF","M8",0.595971896981918,0.855916572845156,0.293865651098871,0.535042735042735
"METTL1","unassigned",0.47085739393239,0.790776170441518,-0.0390186100942862,0.535042735042735
"MIR646HG","unassigned",0.350934651342111,0.720343821527292,0.585776549512228,0.535042735042735
"MRPL36","M38",0.407228687696052,0.756700825983018,-0.0320917892373339,0.535042735042735
"MYBL1","M6",0.432674969528444,0.770650244607425,-0.131536736859635,0.535042735042735
"NDUFV2-AS1","unassigned",0.383527242888228,0.742974100904134,-0.219751925147107,0.535042735042735
"OGFOD1","unassigned",0.260678250964939,0.647716085485852,-0.0571159222261335,0.535042735042735
"PATL2","M6",0.363430778210899,0.729419455361524,-0.0839338944413231,0.535042735042735
"PHF6","unassigned",0.425861653013385,0.767121526759435,-0.0641028386803421,0.535042735042735
"PTK7","M3",0.657157339764907,0.880921077173928,-0.0222873601729804,0.535042735042735
"SEC31A","unassigned",0.485784342007846,0.797240849587613,-0.00591212721575546,0.535042735042735
"SLC7A9","M11",0.955009349439934,0.987996471074859,0.026070403332266,0.535042735042735
"TMEM97","M19",0.806537585016808,0.937334949940334,-0.0118142950965545,0.535042735042735
"TSPAN13","M20",0.486322002931077,0.797397287800391,0.00466910160231784,0.535042735042735
"ZBTB20-AS4","unassigned",0.274327213928691,0.660411112365482,0.944362569704177,0.535042735042735
"ZMAT2","unassigned",0.269774681439839,0.655626386770436,0.0332905316153939,0.535042735042735
"EPS15L1","unassigned",0.460839802059041,0.78437033396483,0.0656671258457294,0.534957264957265
"LMNTD2","M20",0.609406111683337,0.861628505839087,0.0620173086144911,0.534957264957265
"MDM1","unassigned",0.463783425408216,0.786764367007761,-0.0706282668628805,0.534957264957265
"OR9H1P","unassigned",0.269124848820605,0.655301163505988,12.3489407354056,0.534957264957265
"AC005562.1","unassigned",0.394955753537999,0.7490816788024,-0.127442029515865,0.534871794871795
"ADCY5","M8",0.26136178606913,0.647977433220441,-0.186651393721654,0.534871794871795
"CASC6","unassigned",0.49183274543936,0.800367339647741,1.24115783109985,0.534871794871795
"EZH2","M34",0.416499233130382,0.761371756307688,-0.0507094196233047,0.534871794871795
"GLIPR1L2","unassigned",0.30322960870719,0.682223202419047,-1.26702002210359,0.534871794871795
"GSTM2","unassigned",0.713410067733877,0.904586680847112,0.00707182226411538,0.534871794871795
"HYLS1","unassigned",0.536370979978375,0.823384172984133,-0.176710367194353,0.534871794871795
"IKBKB","unassigned",0.520181558150687,0.816420560130696,-0.0208588458890049,0.534871794871795
"KLF13","unassigned",0.203184024964824,0.593863068732743,0.0308589701101905,0.534871794871795
"LYRM2","unassigned",0.590208658863147,0.853104906883071,0.0250640026313829,0.534871794871795
"MLST8","unassigned",0.413424601658942,0.759979883745859,0.0441965494933687,0.534871794871795
"POTEC","unassigned",0.15750328350065,0.541656220963298,3.44117550936001,0.534871794871795
"SCAI","unassigned",0.520197171056726,0.816420560130696,0.198351511160359,0.534871794871795
"TIMM8B","M19",0.379040838888142,0.739033371024487,0.0232911170745997,0.534871794871795
"ACSL6","unassigned",0.71689827227883,0.906320059624755,-0.178648550484847,0.534871794871795
"AGMAT","M20",0.342459070767658,0.714604372440487,0.0890137011740512,0.534871794871795
"EMC7","M17",0.793248656447271,0.932358845503581,-0.00656831378769868,0.534871794871795
"ENPP3","unassigned",0.81240234485256,0.938824257427648,-0.0179867383953569,0.534871794871795
"HOMER3","M2",0.542355280189381,0.825987211420706,-0.0717452219408796,0.534871794871795
"MRPL51","M28",0.332168829818827,0.706783703400637,0.0130239980369519,0.534871794871795
"NOL11","unassigned",0.514037540693879,0.813112549176095,0.0262500475107196,0.534871794871795
"NXT1","unassigned",0.920450380644704,0.977709867262465,-0.0105321857932973,0.534871794871795
"PABPC5","unassigned",0.265296160262027,0.652157292394155,-1.42864778575032,0.534871794871795
"POLR2D","unassigned",0.315627812253774,0.691558974582463,-0.0649747482549185,0.534871794871795
"SORT1","M24",0.456513092518691,0.782281430088123,0.0198980660090535,0.534871794871795
"STARD7","M20",0.382293832518277,0.741857314378842,0.0179288680069437,0.534871794871795
"TOM1","unassigned",0.147792718449176,0.531745482296342,0.0662025592673721,0.534871794871795
"ZFAND2A","unassigned",0.492887835739379,0.801142107422815,0.0118905249133675,0.534871794871795
"AC015726.1","unassigned",0.182618774045099,0.570293904301023,7.44524532135915,0.534786324786325
"HEXA-AS1","unassigned",0.535602023030248,0.823174066900022,0.880376649238041,0.534786324786325
"LMLN","unassigned",0.425836097126022,0.767121526759435,-0.236604943678777,0.534786324786325
"PLEKHG4B","M36",0.455049238302647,0.781437279714186,-1.82856345696399,0.534786324786325
"AHCTF1","unassigned",0.315952449234262,0.692013876773461,-0.0546304819673136,0.534700854700855
"AP000253.1","unassigned",0.36364481363709,0.729419455361524,1.90794465169209,0.534700854700855
"ATP7A","unassigned",0.509228141717589,0.809958740453735,-0.148781084115947,0.534700854700855
"CALR","unassigned",0.580611192206674,0.847375928698346,-0.000695196901449249,0.534700854700855
"CAMK2D","unassigned",0.421025001300203,0.76444627449257,0.0210101458400642,0.534700854700855
"CHMP1A","M20",0.229549843469679,0.619145312063956,0.0256060496777068,0.534700854700855
"CIITA","M6",0.318651821373099,0.694192559927781,-0.0257957703016696,0.534700854700855
"COG6","unassigned",0.42382384816991,0.766073173376341,-0.0571362568259249,0.534700854700855
"CSTF2","unassigned",0.425065596867566,0.766907659642652,0.0591047970851585,0.534700854700855
"DMKN","unassigned",0.403921700967946,0.754893579870751,0.0371413699343727,0.534700854700855
"FZD1","M8",0.268414557453763,0.654832599530694,0.173659811150369,0.534700854700855
"HARS2","M22",0.379470713866978,0.739151288396361,0.0441240456685116,0.534700854700855
"KMO","unassigned",0.356962407808289,0.724584676993919,-0.108707529274165,0.534700854700855
"LRRC69","M26",0.167538692056007,0.552026288638309,-0.315990551934263,0.534700854700855
"PCNA","M34",0.787812419911376,0.930404711006682,-0.00256585816320967,0.534700854700855
"PPP4R1L","unassigned",0.77648611301768,0.927811740764143,-0.0417282315211924,0.534700854700855
"SARM1","unassigned",0.480781182882257,0.794258214499871,0.0779976698611329,0.534700854700855
"TMEM159","unassigned",0.347301703534725,0.718752387950969,-0.0333407827769758,0.534700854700855
"TVP23A","unassigned",0.35745182461851,0.724885735835413,-0.368689288344859,0.534700854700855
"ZKSCAN5","unassigned",0.497025986631909,0.803292158953876,-0.198155887745978,0.534700854700855
"ZNF248","unassigned",0.762499816403674,0.923757801339632,0.0524442675019303,0.534700854700855
"ZNF280D","unassigned",0.475031711462714,0.792292979004576,-0.0358877404164532,0.534700854700855
"ZNF576","unassigned",0.537549773257301,0.823670334756313,0.112102911641078,0.534700854700855
"ZNF658","unassigned",0.45899554620642,0.783149050104865,0.385666253926937,0.534700854700855
"CD200R1","unassigned",0.277696576793989,0.662730227528819,0.413506198444399,0.534615384615385
"EHHADH-AS1","unassigned",0.240667518767122,0.630195404552959,6.70060279468072,0.534615384615385
"EXOC3","unassigned",0.217634479562298,0.61024540165328,0.0444798678730983,0.534615384615385
"KATNAL1","M20",0.533306123713505,0.82280058620761,-0.214217603190518,0.534615384615385
"RNU1-103P","unassigned",0.467046601005734,0.788778921658302,0.0402170215416115,0.534615384615385
"TP53RK","M38",0.489643121599419,0.798855859876337,0.111849742321346,0.534615384615385
"VSX1","M20",0.771110689882265,0.927279024965313,-1.32914625865152,0.534615384615385
"ZNF77","unassigned",0.78864471292791,0.930708268067119,0.109760467682504,0.534615384615385
"ALKBH8","unassigned",0.773149022219705,0.927279024965313,0.0813932217290449,0.534529914529914
"C1orf228","M6",0.603849732064122,0.859307664563715,-0.0183184165481335,0.534529914529914
"C6orf52","unassigned",0.482298083454131,0.795079009094866,0.503964548278372,0.534529914529914
"CALCOCO1","M19",0.751026316332115,0.919838051087334,-0.00824825738316209,0.534529914529914
"CEP126","unassigned",0.493513327351312,0.801704966627565,0.361542572613237,0.534529914529914
"CTDSPL2","unassigned",0.500308102531512,0.80518995355253,-0.0416724800997517,0.534529914529914
"DHRS12","unassigned",0.250870517423014,0.638916716853531,0.143463098565356,0.534529914529914
"DNAJC8","unassigned",0.905302667321378,0.972260490721386,-0.0033909275185057,0.534529914529914
"DNALI1","unassigned",0.626987402401647,0.868170113640768,-0.0551722939145765,0.534529914529914
"DSG2-AS1","unassigned",0.322520140195128,0.697213695942866,0.98900602218885,0.534529914529914
"FBXW4P1","unassigned",0.497013792792917,0.803292158953876,-2.02278208385641,0.534529914529914
"HGSNAT","unassigned",0.726928251738921,0.9107008060236,-0.0124207742853833,0.534529914529914
"IFT80","unassigned",0.462678444162117,0.785565918066811,-0.048139115619295,0.534529914529914
"KIAA0319","unassigned",0.330084238152998,0.704876976220711,0.498373864137832,0.534529914529914
"KRAS","M20",0.657136318670017,0.880921077173928,0.00864584979481411,0.534529914529914
"LRRC24","unassigned",0.47109052921763,0.790776170441518,-0.715722767251533,0.534529914529914
"MGAT4EP","unassigned",0.604976651926545,0.859583437764819,3.30903426262114,0.534529914529914
"NBPF26","unassigned",0.502350902628165,0.805841292235518,-0.0406178465454125,0.534529914529914
"PARP6","unassigned",0.40828709275753,0.757046541869915,-0.0333831834806945,0.534529914529914
"POM121C","M37",0.485270991198491,0.79663113304825,-0.0346834518868303,0.534529914529914
"PRR7-AS1","unassigned",0.423482774020275,0.766073173376341,-0.275482566112633,0.534529914529914
"PSMD3","M29",0.210866407552576,0.602147754011584,0.022193829960517,0.534529914529914
"RAP1GDS1","unassigned",0.57611008105204,0.845206006733213,-0.031634821460364,0.534529914529914
"RELB","M6",0.579285059730355,0.847024273874763,-0.0209598025085152,0.534529914529914
"RGS9","unassigned",0.692184332230683,0.895046810357474,-0.102681500052178,0.534529914529914
"SERGEF","unassigned",0.527114993398104,0.819376771915865,0.042340412953841,0.534529914529914
"SLC44A4","M20",0.543498679125109,0.826562318325608,0.0011111567368506,0.534529914529914
"SULT2A1","M11",0.0681760967986097,0.397082118615934,5.98533657106008,0.534529914529914
"TLR7","unassigned",0.317047279384009,0.692315201833014,0.244821809652249,0.534529914529914
"TPD52L1","unassigned",0.3003903165454,0.680790062063354,-0.0719611616061676,0.534529914529914
"ZFP37","M10",0.536849473901576,0.82354055481953,-0.590932349845245,0.534529914529914
"ZNF24","unassigned",0.471378849363092,0.790776170441518,-0.0316514525358604,0.534529914529914
"ZNF280B","unassigned",0.461405199187788,0.784680755252161,-1.08510699245103,0.534529914529914
"PEX6","unassigned",0.550008036059689,0.83030310685308,-0.0384706848108384,0.534444444444444
"ARHGEF33","unassigned",0.703637306783287,0.900232004643978,0.440430965279726,0.534358974358974
"CHM","unassigned",0.611520797337433,0.862377796455227,-0.0690745524256925,0.534358974358974
"DAPK3","M38",0.838470251803285,0.949588301132594,-0.00981365917494173,0.534358974358974
"GSTA2","M11",0.303475148330337,0.682282163279922,-7.71127992938325,0.534358974358974
"HAP1","unassigned",0.414310555111695,0.760646486973289,-0.758835936648822,0.534358974358974
"IGHMBP2","unassigned",0.379342502970105,0.73906384199348,-0.0623542948990013,0.534358974358974
"PSMC4","M31",0.318263610576649,0.693866647624913,0.0180087130455566,0.534358974358974
"PTPRT","unassigned",0.656329282790838,0.880648752533071,-1.18962628109215,0.534358974358974
"RGPD5","unassigned",0.32309121722543,0.697747885196161,-0.0525461886688898,0.534358974358974
"SAP130","unassigned",0.478636791786035,0.793152935090235,0.069767381868334,0.534358974358974
"SLC25A13","unassigned",0.465908512730863,0.788169296502695,0.0342988904776247,0.534358974358974
"SLC6A11","unassigned",0.508730895702035,0.80967029879338,-3.76623549348857,0.534358974358974
"SUGP2","M6",0.604208564149062,0.859307664563715,0.0186191487202501,0.534358974358974
"TMEM117","unassigned",0.57093772566082,0.841856184514022,0.148974053160443,0.534358974358974
"TNFRSF13B","M6",0.607020473698631,0.860483533574697,-0.0384919372824006,0.534358974358974
"TRBC2","M6",0.714682728032503,0.905095325978295,-0.00178806441511707,0.534358974358974
"TRIM25","M20",0.320433544558585,0.695900540337111,-0.0138213726349423,0.534358974358974
"UBALD1","unassigned",0.628626784715975,0.868603102359261,-0.0370417399057026,0.534358974358974
"ZNF230","M14",0.619626944841958,0.865151337490435,-0.200590157935622,0.534358974358974
"ZNF37BP","M14",0.393203798942334,0.747929684031093,-0.104514268545553,0.534358974358974
"RN7SL255P","unassigned",0.941585907598944,0.983645533894322,0.0520450380909418,0.534358974358974
"SCN8A","unassigned",0.670991306256317,0.886131833898328,-0.152650575114676,0.534273504273504
"ZFYVE9","unassigned",0.405498070293999,0.755452919743992,0.120208989844445,0.534273504273504
"AHDC1","M8",0.532317797160063,0.822204515819017,-0.101730851650761,0.534188034188034
"ANKRD6","unassigned",0.242881440607449,0.632740034921697,-0.287946208847907,0.534188034188034
"AP2M1","M31",0.333039534457821,0.707599327043858,0.010602909806674,0.534188034188034
"ATF6","unassigned",0.461865309659702,0.784994565739375,-0.0620785438700393,0.534188034188034
"C2orf83","unassigned",0.39528797906121,0.7496316447381,2.39702981449978,0.534188034188034
"CAPN1","M24",0.244925767742985,0.634349915967969,0.00941097746323404,0.534188034188034
"CELF6","unassigned",0.690155872153248,0.894107099791536,0.270097841751572,0.534188034188034
"DEK","unassigned",0.403717518807064,0.754893579870751,-0.00928617346284745,0.534188034188034
"EIF3M","M38",0.568993489872453,0.840859100693643,0.00449531550662751,0.534188034188034
"FAM216A","M20",0.36716773331732,0.731671339982601,-0.173165193178088,0.534188034188034
"FAM27C","unassigned",0.874847269462338,0.962451370178424,-0.036869963778151,0.534188034188034
"FCHO2","unassigned",0.562700333318267,0.837137661500995,-0.0235113120876938,0.534188034188034
"FEN1","M29",0.51817053158955,0.815632852417384,-0.0244007807776019,0.534188034188034
"FOXN2","unassigned",0.405641312275909,0.755452919743992,-0.0702617160424868,0.534188034188034
