"Gene","ModuleA","pA","p.adjA","coefA","AUCA","ModuleH","pH","p.adjH","coefH","AUCH","ARank","HRank","RankSum"
"SFN","M20",0.576000866017604,0.770110045862744,-0.235762945248299,0.547619047619048,"M20",0.387631096569421,0.745123408529876,-0.0032497189362524,0.552136752136752,4612,8414,13026
"PES1","unassigned",0.793103634161795,0.89906695021818,-0.431871172138785,0.538961038961039,"unassigned",0.196914587499157,0.588331071060536,0.0493705988455388,0.557435897435897,3937,9087.5,13024.5
"PEG10","M20",0.15726752858772,0.386509524555663,-2.06368420783665,0.582251082251082,"M20",0.918943432580384,0.977103712161138,0.027269344331867,0.531794871794872,7329.5,5694,13023.5
"GPR146","unassigned",0.0378867902379176,0.177833877544675,-3.02137990501817,0.666666666666667,"unassigned",0.715502669780165,0.905475207280315,0.0612795646911828,0.488376068376068,12118,905,13023
"BCCIP","unassigned",0.235882925360874,0.481219524384072,-1.04627241339289,0.591991341991342,"unassigned",0.83104744216207,0.946559621943842,0.00651330899629664,0.526752136752137,8018,5001.5,13019.5
"BTBD3","unassigned",0.0687103844377849,0.24580312690649,1.33631615476129,0.647186147186147,"unassigned",0.898260233867855,0.97023042977471,-0.00653378704578212,0.49965811965812,11276.5,1743,13019.5
"EBF3","M20",0.266412744930202,0.512400644021501,-2.05712087633682,0.556277056277056,"M20",0.225806777769885,0.61745345937354,-0.668170861659099,0.546666666666667,5295,7720.5,13015.5
"CNDP1","unassigned",0.956434754915412,0.981456306110681,0.0254974721307719,0.611471861471861,"unassigned",0.731923842697698,0.912271660184871,-0.224823320784077,0.517606837606838,9310,3705,13015
"FGFR1OP","unassigned",0.0443745349323261,0.193495624099498,3.79444461898925,0.640692640692641,"unassigned",0.950859061389179,0.986848637422805,-0.00337272818407166,0.503247863247863,10953,2061,13014
"GRPEL1","unassigned",0.695648522394252,0.846815174218094,-0.352955093203463,0.546536796536797,"unassigned",0.30717105173622,0.685580458316476,0.0400241305741941,0.552820512820513,4505.5,8507,13012.5
"SAYSD1","unassigned",0.291947548448037,0.537835908823985,1.7187157284745,0.574675324675325,"unassigned",0.416861796651267,0.761688576255771,0.101723654679903,0.535811965811966,6745.5,6266,13011.5
"TCTN3","unassigned",0.520513749973627,0.730486557163127,-0.643351260282582,0.535714285714286,"unassigned",0.299480534603521,0.680181487626467,0.0617682013048001,0.559230769230769,3681,9330.5,13011.5
"ZNF787","M20",0.308599476077718,0.553852254589961,1.52440419741392,0.444805194805195,"M20",0.0514640389409315,0.357207947907303,0.124576517725682,0.599316239316239,123,12887.5,13010.5
"RAB3B","unassigned",0.0175949864005242,0.116135770496788,-2.53331146833455,0.667748917748918,"unassigned",0.362392874429156,0.728522604560641,0.37342369446037,0.487350427350427,12151.5,856,13007.5
"CTDSPL2","unassigned",0.399638409698114,0.637969404865689,0.749502473646119,0.576839826839827,"unassigned",0.500308102531512,0.80518995355253,-0.0416724800997517,0.534529914529914,6918.5,6088,13006.5
"HJURP","M34",0.83353750302116,0.920504693509905,0.146489703226934,0.519480519480519,"M34",0.0916029020308332,0.441887253945312,-0.133221684575376,0.56957264957265,2515,10491,13006
"SHMT2","unassigned",0.0220663818623757,0.132575294237321,-2.17664171875853,0.656926406926407,"unassigned",0.523233604606483,0.81754485967544,0.0129096858460134,0.494358974358974,11721,1285,13006
"BDNF","unassigned",0.236327660623691,0.481564681169845,-1.65952185914967,0.456709956709957,"unassigned",0.146672907863323,0.530504395189238,-1.24770922959625,0.597350427350427,253.5,12751.5,13005
"KRT24","M9",0.302631518436656,0.548413916417584,1.70733031089063,0.553571428571429,"M9",0.0757220772648317,0.408323821506194,-49.6398546592706,0.548205128205128,5069.5,7935,13004.5
"KRBA1","M20",0.884982658805755,0.947576054483031,0.136576611449249,0.5254329004329,"M20",0.218946755199635,0.6105207216757,-0.297034171743171,0.565470085470085,2919.5,10082,13001.5
"NIT2","M38",0.893830576216507,0.952448922935296,-0.0905110448656317,0.497835497835498,"M38",0.0420021317048007,0.331674103266013,0.108323101286995,0.582222222222222,1339,11662.5,13001.5
"GPLD1","M14",0.0970337061854052,0.297417938799856,5.74256549594175,0.612554112554113,"M14",0.594261230527564,0.854774484416208,0.235651502697188,0.517094017094017,9369,3632,13001
"AZI2","unassigned",0.0115036150873016,0.0926759992462009,-3.87962338183238,0.659090909090909,"unassigned",0.631921655519267,0.870633212441645,-0.0137326366215686,0.492820512820513,11816,1184,13000
"PHF20","unassigned",0.0482350528145273,0.20253705422192,-2.43025297433576,0.651515151515151,"unassigned",0.941943611717121,0.983645533894322,-0.00562750142566926,0.497094017094017,11476.5,1517,12993.5
"FKBP4","unassigned",0.657179075863717,0.822451102928037,0.685012596025863,0.556277056277056,"unassigned",0.50226527966005,0.805841292235518,0.013128856080099,0.546495726495727,5295,7698,12993
"GBF1","unassigned",0.141827047860685,0.365511722388169,1.50770289651853,0.636363636363636,"unassigned",0.807012509262084,0.937334949940334,0.00817404120217466,0.505470085470085,10719,2274,12993
"IQSEC2","M20",0.016117048375412,0.111088980673469,3.78557416060217,0.692640692640693,"M20",0.217788217546853,0.61024540165328,0.163989347141108,0.447350427350427,12966.5,25,12991.5
"PHIP","M19",0.816357225688896,0.91142321015539,0.460901801421849,0.533549783549784,"M19",0.291113932705925,0.673897689063753,-0.0805508619742694,0.56017094017094,3526,9465.5,12991.5
"SMURF1","unassigned",0.958116073270082,0.981974084293419,0.0753178626922691,0.501082251082251,"unassigned",0.136840693232068,0.518665064508059,-0.0921015561581308,0.58,1487.5,11503.5,12991
"TELO2","unassigned",0.791022592468682,0.898180731118996,0.386314555225154,0.494588744588745,"unassigned",0.0919456119589231,0.441887253945312,0.0659227222585319,0.583931623931624,1191,11799.5,12990.5
"MTMR10","unassigned",0.322452537325979,0.567625948080805,1.47086195770195,0.601731601731602,"unassigned",0.640054582838724,0.874082699880055,0.0283040615473903,0.522051282051282,8657.5,4331,12988.5
"ACP5","unassigned",0.114951946613273,0.324901917031476,-0.554782939134088,0.648268398268398,"unassigned",0.968588997638394,0.99156153750134,0.000205883557244963,0.498632478632479,11341,1645.5,12986.5
"C1orf109","unassigned",0.149069744990914,0.375949782470131,-1.24356131349063,0.609848484848485,"unassigned",0.683989468902159,0.892101468576137,-0.0349304818114884,0.518290598290598,9201,3785.5,12986.5
"C3orf67","unassigned",0.382623859091533,0.624045072547772,0.714178801007454,0.611471861471861,"unassigned",0.493365837018774,0.801538765068688,0.147917707962715,0.517435897435897,9310,3676.5,12986.5
"OTUD3","unassigned",0.0976520715043475,0.298188591087533,1.3346187791563,0.611471861471861,"unassigned",0.981115448739205,0.995558143358333,0.00315046758291194,0.517435897435897,9310,3676.5,12986.5
"BANF1","unassigned",0.688902354364245,0.842723995317717,-0.331060404857015,0.546536796536797,"unassigned",0.215274983751302,0.60742481727687,0.0177188020178588,0.552649572649573,4505.5,8480.5,12986
"FZD9","unassigned",0.101795157213067,0.305094517493204,1.54748729182994,0.608225108225108,"unassigned",0.792733779347135,0.932043868095519,0.186085691791142,0.519145299145299,9086,3899,12985
"PRMT2","unassigned",0.355671895524989,0.59925841133706,-2.03143911768101,0.581168831168831,"unassigned",0.727930768973287,0.911223062152796,-0.00941979165551601,0.531965811965812,7263.5,5721.5,12985
"TNFAIP8L2","M6",0.231473599172519,0.476488449337071,-1.00267064645229,0.604978354978355,"M6",0.62774992417315,0.868197356808086,0.038071628326811,0.520683760683761,8868.5,4114.5,12983
"CAND1","unassigned",0.200712211572412,0.439939015582842,2.13397657011774,0.58008658008658,"unassigned",0.246732862026199,0.635679306594074,-0.0165803453380306,0.532649572649573,7160.5,5821.5,12982
"C20orf27","M10",0.576174901119764,0.770110045862744,-0.646587468378922,0.554112554112554,"M10",0.49104498767183,0.79959572662679,0.0480176661750035,0.547692307692308,5116.5,7858.5,12975
"SLC39A10","unassigned",0.159049162650749,0.38930661054056,-0.683207946847727,0.606060606060606,"unassigned",0.49909888501739,0.804224642969439,-0.0397872705868444,0.52,8950,4019.5,12969.5
"MAN2A2","unassigned",0.427266416276503,0.660108651798926,0.946281417946119,0.582251082251082,"unassigned",0.397654114740766,0.750652722317881,-0.0213810323624878,0.531452991452991,7329.5,5639,12968.5
"APPBP2","unassigned",0.104446420281785,0.308675843375172,-2.654038879802,0.632034632034632,"unassigned",0.80508888882617,0.937030018133807,-0.0184465302014106,0.507521367521368,10474.5,2492.5,12967
"TPD52","M8",0.19919801793677,0.43839172018014,0.995789431006456,0.587662337662338,"M8",0.743073768056357,0.916577395846233,0.00112170172197564,0.528717948717949,7696.5,5268.5,12965
"VAPB","M22",0.0182988974915994,0.118886145661036,3.37162357707594,0.66991341991342,"M22",0.614532439264501,0.862980731562455,0.0147026035931649,0.485128205128205,12234,731,12965
"GJC2","M8",0.626978421631881,0.802762012942827,0.730196648738539,0.537878787878788,"M8",0.259378110340143,0.646631685669665,-1.75992904397273,0.557606837606838,3855,9108.5,12963.5
"KLK11","unassigned",0.136951182232729,0.357884224179862,-0.6309780923789,0.664502164502164,"unassigned",0.552072132155558,0.831573402338404,-0.0421331929624262,0.488888888888889,12025,937.5,12962.5
"PTOV1","unassigned",0.760151321271024,0.881611866411439,-0.472190394896963,0.566017316017316,"unassigned",0.339360769055698,0.712213945043792,0.0182273053780869,0.540683760683761,6052.5,6910,12962.5
"KIF1B","unassigned",0.0144440152577272,0.104547452577891,-4.26863134823513,0.689393939393939,"unassigned",0.328515835055605,0.702954942675371,-0.0680134197600884,0.459316239316239,12884,78,12962
"RBM39","M19",0.551052510857293,0.752061166444631,0.724863069713285,0.576839826839827,"M19",0.489523296119649,0.798759960425932,-0.00481803522672582,0.534188034188034,6918.5,6040,12958.5
"LINC01134","unassigned",0.344864001217385,0.590341163219315,1.56162969154729,0.568181818181818,"unassigned",0.680155751710899,0.889666256797395,-0.218147598744357,0.539316239316239,6235.5,6722.5,12958
"DTX2","M20",0.233204146492877,0.478048744974125,1.05912084593592,0.598484848484849,"M20",0.462049956281376,0.784994565739375,0.0235306565527313,0.523247863247863,8452.5,4505,12957.5
"EIF4A3","M29",0.388747846972299,0.62960024466286,-0.636964905527169,0.612554112554113,"M29",0.44890311874241,0.778141639074886,0.0162132874117387,0.516752136752137,9369,3588,12957
"HDAC4","unassigned",0.573399232195647,0.768293425607406,-0.842168883985537,0.555194805194805,"unassigned",0.175547648886123,0.562468997451454,-0.147749597566475,0.546837606837607,5212.5,7744,12956.5
"ZNF576","unassigned",0.25360847287652,0.498368223050506,1.81672410881618,0.575757575757576,"unassigned",0.537549773257301,0.823670334756313,0.112102911641078,0.534700854700855,6837,6119,12956
"ZNF747","unassigned",0.0916774023622042,0.288102857300224,2.69805010449515,0.656926406926407,"unassigned",0.671525093304382,0.886225297947857,0.109772501072439,0.493504273504274,11721,1234,12955
"POLE3","M29",0.256874229601366,0.502409196393918,-0.91526248824809,0.594155844155844,"M29",0.938745342046068,0.982843382309784,-0.00251215785833976,0.525299145299145,8155.5,4793,12948.5
"NEMP2","unassigned",0.964778562390556,0.984878115773693,0.0651652432544005,0.501082251082251,"unassigned",0.0961076816286342,0.448135496483382,-0.301503582747698,0.57982905982906,1460.5,11487,12947.5
"ASH1L","unassigned",0.534332330031083,0.740863062407356,0.908167891186251,0.563852813852814,"unassigned",0.452143145398456,0.77984362653257,-0.0453520002422021,0.541709401709402,5897,7050,12947
"LGI4","M8",0.597584004198989,0.784394458987391,-0.805010868507199,0.531385281385281,"M8",0.0832095477659727,0.423592707866893,0.226104126207093,0.561196581196581,3348,9598.5,12946.5
"SRD5A1","unassigned",0.48070850064637,0.701527556751415,0.398298980930478,0.555194805194805,"unassigned",0.300061876745177,0.680641634597456,0.132041333754974,0.546752136752137,5212.5,7734,12946.5
"TINAGL1","unassigned",0.0751488945852549,0.258458706226134,-2.11273931464798,0.643939393939394,"unassigned",0.692435317512772,0.895306097805851,0.00741464326949068,0.500683760683761,11114.5,1831.5,12946
"SASS6","unassigned",0.49864707005056,0.714253689538772,0.555834389744352,0.546536796536797,"unassigned",0.249754660166166,0.637830168524555,-0.238074123856865,0.552307692307692,4505.5,8438,12943.5
"URM1","M20",0.619006719608071,0.797800450075003,0.793305367396052,0.548701298701299,"M20",0.149523462422602,0.532840483944485,0.0574314108932315,0.550769230769231,4696,8247,12943
"CEP350","unassigned",0.761424374092647,0.882100929877714,0.211129524564906,0.514069264069264,"unassigned",0.151978489776203,0.535150553149704,-0.0831547576068449,0.571794871794872,2187.5,10755,12942.5
"SOX8","M6",0.143909013414339,0.368295618612778,0.692468272092878,0.595238095238095,"M6",0.278918275744583,0.662971030853721,0.169622761540454,0.524615384615385,8245,4695.5,12940.5
"SCARNA2","unassigned",0.292536285326202,0.538794289449161,1.36958294316443,0.576839826839827,"unassigned",0.719953898496171,0.906902379391391,-0.037427221089228,0.534017094017094,6918.5,6020.5,12939
"RSRC1","unassigned",0.101510883079382,0.304450666470925,-1.29388764674607,0.622294372294372,"unassigned",0.963553384353725,0.989750176923377,-0.00350795063986194,0.511965811965812,9945,2992,12937
